stop_id,coordinate_location,stop_order,line_id,line_name,stop_name,type,year,frequency,east_west
1946448,"52.54031997084383, 13.36977195492272",10,194621,41,Reinickendorfer Strasse,strassenbahn,1946,15,unkown
1946450,"52.55506396501877, 13.365910457558154",11,194621,41,Reinickendorfer Strasse Ecke Iranische Strasse,strassenbahn,1946,15,unkown
1946146,"52.55374755712111, 13.377246753472674",12,194621,41,Exerzierstrasse,strassenbahn,1946,15,unkown
194625,"52.54862880712163, 13.387940970243234",13,194621,41,Badstrassse,strassenbahn,1946,15,unkown
194624,"52.5523075512431, 13.381391516100862",14,194621,41,Badstrasse Ecke Pankstrassse,strassenbahn,1946,15,unkown
1946104,"52.54842580988483, 13.388018631243888",15,194621,41,"Brunnenstrasse, Gesundbrunnen",strassenbahn,1946,15,unkown
1946432,"52.5471348687247, 13.389120500428692",16,194621,41,Ramlerstrasse,strassenbahn,1946,15,unkown
1946604,"52.59724375258745, 13.375518833120681",0,194622,141,"Wilhelmsruh, Hauptstrasse",strassenbahn,1946,15,unkown
1946282,"52.57425957923555, 13.359163922630154",1,194622,141,Kopenhagener Strasse,strassenbahn,1946,15,unkown
1946444,"52.57582595662085, 13.34785112535354",2,194622,141,"Reinickendorf, Residenzstrasse",strassenbahn,1946,15,unkown
1946452,"52.57424536432287, 13.35918599675858",3,194622,141,Residenzstrasse Ecke Hauptstrasse,strassenbahn,1946,15,unkown
1946341,"52.56278268494771, 13.36447387353836",4,194622,141,Marktstrasse,strassenbahn,1946,15,unkown
1946384,"52.5570174,13.3659987",5,194622,141,Oskarplatz,strassenbahn,1946,15,unkown
1946448,"52.54031997084383, 13.36977195492272",6,194622,141,Reinickendorfer Strasse,strassenbahn,1946,15,unkown
1946450,"52.55506396501877, 13.365910457558154",7,194622,141,Reinickendorfer Strasse Ecke Iranische Strasse,strassenbahn,1946,15,unkown
1946146,"52.55374755712111, 13.377246753472674",8,194622,141,Exerzierstrasse,strassenbahn,1946,15,unkown
194625,"52.54862880712163, 13.387940970243234",9,194622,141,Badstrassse,strassenbahn,1946,15,unkown
194624,"52.5523075512431, 13.381391516100862",10,194622,141,Badstrasse Ecke Pankstrassse,strassenbahn,1946,15,unkown
1946104,"52.54842580988483, 13.388018631243888",11,194622,141,"Brunnenstrasse, Gesundbrunnen",strassenbahn,1946,15,unkown
1946432,"52.5471348687247, 13.389120500428692",12,194622,141,Ramlerstrasse,strassenbahn,1946,15,unkown
1946373,"52.5902104,13.4027524",0,194623,47,Nordend,strassenbahn,1946,10,unkown
1946369,"52.58152721246565, 13.40424791490455",1,194623,47,"NiederschÃ¶nhausen, Friedensplatz",strassenbahn,1946,10,unkown
194690,"52.580570918026496, 13.401710070736616",2,194623,47,Bismarckstrasse,strassenbahn,1946,10,unkown
194689,"52.57979168986186, 13.398319596978663",3,194623,47,Bismarckplatz,strassenbahn,1946,10,unkown
1946189,"52.57107235599751, 13.39822592061002",4,194623,47,Grabbeallee,strassenbahn,1946,10,unkown
1946392,"52.569410944464835, 13.403477893079419",5,194623,47,"Pankow, Breite Strasse",strassenbahn,1946,10,unkown
1946100,"52.57099160012513, 13.40999970857956",6,194623,47,Breite Strasse Ecke Berliner Strasse,strassenbahn,1946,10,unkown
194648,"52.55881651892184, 13.413474468962335",7,194623,47,Berliner Strasse Ecke Vinetastrasse,strassenbahn,1946,10,unkown
1946488,"52.5537705,13.4138898",8,194623,47,SchÃ¶nhauser Allee,strassenbahn,1946,10,unkown
1946490,"52.54964258327103, 13.413653988181903",9,194623,47,SchÃ¶nhauser Allee Ecke DÃ¤nenstrasse,strassenbahn,1946,10,unkown
1946489,"52.54142343265726, 13.412140744779617",10,194623,47,SchÃ¶nhauser Allee Ecke Danziger Strasse,strassenbahn,1946,10,unkown
1946566,"52.540188767799485, 13.41139735341434",11,194623,47,U-Bahnhof Danziger Strasse,strassenbahn,1946,10,unkown
1946102,"52.44286829705947, 13.45615959331519",0,194624,147,"Britz, Rudower Strasse",strassenbahn,1946,15,unkown
1946112,"52.452470895695484, 13.450748195174354",1,194624,147,Buschkrug,strassenbahn,1946,15,unkown
1946108,"52.43428074617617, 13.469028794063673",2,194624,147,"Buckow-Ost, Rudower Strasse",strassenbahn,1946,15,unkown
1946460,"52.41576933170046, 13.49645398044122",3,194624,147,"Rudow, NeukÃ¶llner Strasse",strassenbahn,1946,15,unkown
1946579,"52.401628350402746, 13.513532953960645",4,194624,147,Walterdorfer Chaussee,strassenbahn,1946,15,unkown
1946484,"52.38954327891276, 13.511286026236943",5,194624,147,SchÃ¶nefeld,strassenbahn,1946,15,unkown
1946106,"52.619072064369824, 13.393383358408967",0,194625,49,Buchholz,strassenbahn,1946,15,unkown
1946402,"52.57798821745791, 13.428766545985715",1,194625,49,Pasewalker Strasse,strassenbahn,1946,15,unkown
1946394,"52.57340426550783, 13.422144089868961",2,194625,49,"Pankow, Damerowstrasse",strassenbahn,1946,15,unkown
1946100,"52.57099160012513, 13.40999970857956",3,194625,49,Breite Strasse Ecke Berliner Strasse,strassenbahn,1946,15,unkown
194648,"52.55881651892184, 13.413474468962335",4,194625,49,Berliner Strasse Ecke Vinetastrasse,strassenbahn,1946,15,unkown
1946488,"52.5537705,13.4138898",5,194625,49,SchÃ¶nhauser Allee,strassenbahn,1946,15,unkown
1946491,"52.55374610843057, 13.414453768690132",6,194625,49,SchÃ¶nhauser Allee Ecke Wisbyer Strasse,strassenbahn,1946,15,unkown
1946490,"52.54964258327103, 13.413653988181903",7,194625,49,SchÃ¶nhauser Allee Ecke DÃ¤nenstrasse,strassenbahn,1946,15,unkown
1946489,"52.54142343265726, 13.412140744779617",8,194625,49,SchÃ¶nhauser Allee Ecke Danziger Strasse,strassenbahn,1946,15,unkown
1946566,"52.540188767799485, 13.41139735341434",9,194625,49,U-Bahnhof Danziger Strasse,strassenbahn,1946,15,unkown
1946514,"52.56760998876781, 13.191764395056936",0,194626,54,"Spandau, Johannesstrift",strassenbahn,1946,15,unkown
1946495,"52.55533730374434, 13.19864146836822",1,194626,54,SchÃ¶nwalder Allee,strassenbahn,1946,15,unkown
1946496,"52.542957403151995, 13.206312038330612",2,194626,54,SchÃ¶nwalder Strasse,strassenbahn,1946,15,unkown
1946207,"52.542292547760184, 13.206201126048732",3,194626,54,Hafenplatz,strassenbahn,1946,15,unkown
1946114,"52.53759585854496, 13.203799788543511",4,194626,54,Carl-Schurz-Strasse,strassenbahn,1946,15,unkown
1946512,"52.53784349532438, 13.204135429364628",5,194626,54,Spandau Markt,strassenbahn,1946,15,unkown
1946193,"52.53233657156798, 13.20770038531928",6,194626,54,Grenadierstrasse,strassenbahn,1946,15,unkown
1946200,"52.530183742982004, 13.20472327952269",7,194626,54,Grunewaldstrasse,strassenbahn,1946,15,unkown
1946462,"52.527379691904514, 13.211389157620193",8,194626,54,Ruhlebener Strasse,strassenbahn,1946,15,unkown
1946121,"52.52600471402874, 13.241309892919059",9,194626,54,"Charlottenburger Chaussee, U-Bhf. Ruhleben",strassenbahn,1946,15,unkown
1946517,"52.52387160893929, 13.249377186385694",10,194626,54,Spandauer Chaussee,strassenbahn,1946,15,unkown
1946516,"52.522456029890684, 13.255823061511318",11,194626,54,Spandauer Berg,strassenbahn,1946,15,unkown
1946518,"52.519432576631544, 13.295996482010626",12,194626,54,Spandauer Strasse Ecke SchloÃŸstrasse,strassenbahn,1946,15,unkown
1946453,"52.517570616857, 13.306248118529135",13,194626,54,Richard-Wagner-Platz,strassenbahn,1946,15,unkown
1946513,"52.53784349532438, 13.204135429364628",0,194627,55,Spandau markt,strassenbahn,1946,6,unkown
1946214,"52.54415774195884, 13.247126131065503",1,194627,55,"Haselhorst, Gartenfelder Strasse",strassenbahn,1946,6,unkown
1946403,"52.538114851173546, 13.248435943349298",2,194627,55,Paulsternstrasse,strassenbahn,1946,6,unkown
1946372,"52.538012066324, 13.24976268119185",3,194627,55,Nonnendammallee,strassenbahn,1946,6,unkown
1946505,"52.53699730933042, 13.262264223562065",4,194627,55,Siemensstadt,strassenbahn,1946,6,unkown
194665,"52.53103413649224, 13.300559481238167",5,194627,55,Bhf. Jungfernheide,strassenbahn,1946,6,unkown
1946549,"52.530298255162464, 13.295840794537064",6,194627,55,Tegeler Weg,strassenbahn,1946,6,unkown
1946387,"52.52655659018374, 13.297414453709727",7,194627,55,OsnabrÃ¼cker Strasse,strassenbahn,1946,6,unkown
1946268,"52.52580545289568, 13.317995895056958",8,194627,55,Kaiserin-Augusta-Allee Ecke Wiebestrasse,strassenbahn,1946,6,unkown
1946188,"52.52567490695968, 13.330198327307098",9,194627,55,Gotzkowskystrasse,strassenbahn,1946,6,unkown
1946592,"52.5573986,13.4656872",0,194628,60,"WeiÃŸensee, Rennbahnstrasse",strassenbahn,1946,5,unkown
194641,"52.5484803,13.4517416",1,194628,60,"Berliner Allee, Antonplatz",strassenbahn,1946,5,unkown
1946191,"52.5364975,13.4334045",2,194628,60,Greifswalder Strasse,strassenbahn,1946,5,unkown
194685,"52.540767536231364, 13.438418814778837",3,194628,60,Bhf. WeiÃŸensee,strassenbahn,1946,5,unkown
1946192,"52.5364975,13.4334045",4,194628,60,Greifswalder Strasse Ecke Danziger Strasse,strassenbahn,1946,5,unkown
1946363,"52.52595170978377, 13.4208495980272",5,194628,60,Neue KÃ¶nigstrasse,strassenbahn,1946,5,unkown
1946261,"52.5260897953295, 13.417583280684354",6,194628,60,Jostystrasse,strassenbahn,1946,5,unkown
1946424,"52.52702543130057, 13.415674981943308",7,194628,60,Prenzlauer Strasse Ecke Prenzlauer Allee,strassenbahn,1946,5,unkown
19464,"52.5219449,13.4143847",8,194628,60,Alexanderplatz,strassenbahn,1946,5,unkown
1946344,"52.51679321421663, 13.409330619020574",9,194628,60,Molkenmarkt,strassenbahn,1946,5,unkown
1946434,"52.51823377354708, 13.4098395840552",10,194628,60,Rathaus,strassenbahn,1946,5,unkown
1946119,"52.518592490142176, 13.283070656683321",0,194629,62,"Charlottenburg, KÃ¶nigin-Elisabeht-Strasse",strassenbahn,1946,15,unkown
1946519,"52.519428412966874, 13.295919143611133",1,194629,62,Spandauer Strasse Ecke SchloÃŸtrasse,strassenbahn,1946,15,unkown
1946541,"52.510974833268435, 13.297307505380822",2,194629,62,Suarezstrasse Ecke Kaiserdamm,strassenbahn,1946,15,unkown
1946540,"52.50689035996181, 13.295212964938859",3,194629,62,Suarezstrasse,strassenbahn,1946,15,unkown
1946269,"52.5066581876951, 13.306688471208883",4,194629,62,Kantstrasse,strassenbahn,1946,15,unkown
194658,"52.50508698198708, 13.303282689162542",5,194629,62,Bhf. Charlottenburg,strassenbahn,1946,15,unkown
1946537,"52.50566810519856, 13.306864497506904",6,194629,62,Stuttgarter Platz,strassenbahn,1946,15,unkown
1946608,"52.506692000645316, 13.306692426875525",7,194629,62,Wilmersdorfer Strasse,strassenbahn,1946,15,unkown
1946611,"52.500032680363084, 13.307221456574052",8,194629,62,Wilmersdorfer Strasse Ecke KurfÃ¼rstendamm,strassenbahn,1946,15,unkown
194699,"52.50008221195205, 13.306978939890724",9,194629,62,Brandenburgische Strasse,strassenbahn,1946,15,unkown
1946147,"52.49032472677901, 13.314317300484289",10,194629,62,Fehrbelliner Platz,strassenbahn,1946,15,unkown
1946238,"52.48810038121649, 13.300864203881337",11,194629,62,Hohenzollerndamm,strassenbahn,1946,15,unkown
1946607,"52.49218319473536, 13.319441513653306",12,194629,62,"Wilmersdorf, Emser Platz",strassenbahn,1946,15,unkown
1946234,"52.54490141528032, 13.494008455722605",0,194630,64,"HohenschÃ¶nhausen, Degener Strasse",strassenbahn,1946,10,unkown
1946593,"52.53611350861865, 13.47352780887088",1,194630,64,WeiÃŸenseer Weg Ecke HohenschÃ¶nhauser Strasse,strassenbahn,1946,10,unkown
1946235,"52.5359329,13.4729468",2,194630,64,HohenschÃ¶nhauser Strasse,strassenbahn,1946,10,unkown
1946304,"52.52951766684918, 13.460423477637198",3,194630,64,"Landsberger Allee, Steuerhaus",strassenbahn,1946,10,unkown
194669,"52.52854013868831, 13.455680403774341",4,194630,64,Bhf. Lansberger Allee,strassenbahn,1946,10,unkown
1946303,"52.5264128560996, 13.447642432361302",5,194630,64,Landsberger Allee Ecke Elbinger Strasse,strassenbahn,1946,10,unkown
19464,"52.5219449,13.4143847",6,194630,64,Alexanderplatz,strassenbahn,1946,10,unkown
1946344,"52.51679321421663, 13.409330619020574",7,194630,64,Molkenmarkt,strassenbahn,1946,10,unkown
1946434,"52.51823377354708, 13.4098395840552",8,194630,64,Rathaus,strassenbahn,1946,10,unkown
1946316,"52.52052601665067, 13.474048782169525",0,194631,65,"Lichtenberg, Scheffelstrasse",strassenbahn,1946,10,unkown
1946144,"52.520416962203576, 13.473386263465185",1,194631,65,Eldenaer Strasse,strassenbahn,1946,10,unkown
1946152,"52.5201985,13.4585731",2,194631,65,Forkenbeckplatz,strassenbahn,1946,10,unkown
194632,"52.519215,13.4525257",3,194631,65,Baltenplatz,strassenbahn,1946,10,unkown
1946405,"52.5259343,13.4462368",4,194631,65,Petersburger Strasse Ecke Landsberger Allee,strassenbahn,1946,10,unkown
19464,"52.5219449,13.4143847",5,194631,65,Alexanderplatz,strassenbahn,1946,10,unkown
1946344,"52.51679321421663, 13.409330619020574",6,194631,65,Molkenmarkt,strassenbahn,1946,10,unkown
1946434,"52.51823377354708, 13.4098395840552",7,194631,65,Rathaus,strassenbahn,1946,10,unkown
1946616,"52.599171465633574, 13.329074168703759",0,194632,68,"Wittenau, Nordbahnhof",strassenbahn,1946,7,unkown
1946380,"52.59551837167652, 13.33304922892868",1,194632,68,Oranienburger Strasse Ecke Wilhelmsruher Damm,strassenbahn,1946,7,unkown
1946443,"52.57551795282049, 13.332035971745624",2,194632,68,"Reinickendorf, Berliner Strasse Ecke Waldstrasse",strassenbahn,1946,7,unkown
194644,"52.569293845351886, 13.329886404982428",3,194632,68,Berliner Strasse Ecke Humboldtstrasse,strassenbahn,1946,7,unkown
194646,"52.56404993147306, 13.327860788039368",4,194632,68,Berliner Strasse Ecke Scharnweberstrasse,strassenbahn,1946,7,unkown
1946356,"52.55973735325193, 13.335642683090738",5,194632,68,MÃ¼llerstrasse,strassenbahn,1946,7,unkown
1946357,"52.55047126275597, 13.351995203728084",6,194632,68,MÃ¼llerstrasse Ecke Seestrasse,strassenbahn,1946,7,unkown
1946558,"52.54874688145034, 13.348527917135552",7,194632,68,Togostrasse,strassenbahn,1946,7,unkown
1946303,"52.5264128560996, 13.447642432361302",0,194633,69,Landsberger Allee Ecke Elbinger Strasse,strassenbahn,1946,7,unkown
194668,"52.52856288091548, 13.455758715053463",1,194633,69,Bhf. Landsberger Allee,strassenbahn,1946,7,unkown
1946304,"52.52951766684918, 13.460423477637198",2,194633,69,"Landsberger Allee, Steuerhaus",strassenbahn,1946,7,unkown
1946315,"52.5266001,13.479068",3,194633,69,"Lichtenberg, RÃ¶derplatz",strassenbahn,1946,7,unkown
1946230,"52.52637,13.499036",4,194633,69,Herzbergstrasse,strassenbahn,1946,7,unkown
1946503,"52.51955575998727, 13.499342568310986",5,194633,69,Siegfriedstrasse,strassenbahn,1946,7,unkown
194670,"52.5123603,13.4977547",6,194633,69,Bhf. Lichtenberg,strassenbahn,1946,7,unkown
19469,"52.50914093654053, 13.518129930582422",7,194633,69,Alt-Friedrichsfelde,strassenbahn,1946,7,unkown
1946270,"52.47857308487424, 13.524470348260262",8,194633,69,"Karlshorst, Treskowallee",strassenbahn,1946,7,unkown
1946563,"52.492735535800605, 13.526616674381685",9,194633,69,Treskowallee Ecke Warmbader Strasse,strassenbahn,1946,7,unkown
1946271,"52.47736457956281, 13.523845173794296",10,194633,69,Karlshorster Chaussee,strassenbahn,1946,7,unkown
1946375,"52.4619496,13.5139049",11,194633,69,"OberschÃ¶neweide, Edisonstrass Ecke Wilhelminenhofstrasse",strassenbahn,1946,7,unkown
1946592,"52.5573986,13.4656872",0,194634,72,"WeiÃŸensee, Rennbahnstrasse",strassenbahn,1946,7,unkown
194641,"52.5484803,13.4517416",1,194634,72,"Berliner Allee, Antonplatz",strassenbahn,1946,7,unkown
1946305,"52.55363963048395, 13.434662465493163",2,194634,72,Langhansstrasse,strassenbahn,1946,7,unkown
1946203,"52.551709529197026, 13.430370964345377",3,194634,72,Gustav-Adolf-Strasse Ecke Prenzlauer Allee,strassenbahn,1946,7,unkown
1946420,"52.5396522,13.4244789",4,194634,72,Prenzlauer Allee,strassenbahn,1946,7,unkown
194679,"52.5448075,13.427408",5,194634,72,Bhf. Prenzlauer Allee,strassenbahn,1946,7,unkown
1946421,"52.5396522,13.4244789",6,194634,72,Prenzlauer Allee Ecke Danziger Strasse,strassenbahn,1946,7,unkown
1946424,"52.52702543130057, 13.415674981943308",7,194634,72,Prenzlauer Strasse Ecke Prenzlauer Allee,strassenbahn,1946,7,unkown
19464,"52.5219449,13.4143847",8,194634,72,Alexanderplatz,strassenbahn,1946,7,unkown
1946344,"52.51679321421663, 13.409330619020574",9,194634,72,Molkenmarkt,strassenbahn,1946,7,unkown
1946434,"52.51823377354708, 13.4098395840552",10,194634,72,Rathaus,strassenbahn,1946,7,unkown
1946222,"52.5725511,13.4371063",0,194635,73,Heinersdorf,strassenbahn,1946,15,unkown
1946422,"52.55155536618067, 13.43032253030515",1,194635,73,Prenzlauer Promenade,strassenbahn,1946,15,unkown
1946423,"52.551756288963574, 13.43036423385003",2,194635,73,Prenzlauer Promenade Ecke Gustav-Adolf-Strasse,strassenbahn,1946,15,unkown
1946420,"52.5396522,13.4244789",3,194635,73,Prenzlauer Allee,strassenbahn,1946,15,unkown
194679,"52.5448075,13.427408",4,194635,73,Bhf. Prenzlauer Allee,strassenbahn,1946,15,unkown
1946421,"52.5396522,13.4244789",5,194635,73,Prenzlauer Allee Ecke Danziger Strasse,strassenbahn,1946,15,unkown
1946424,"52.52702543130057, 13.415674981943308",6,194635,73,Prenzlauer Strasse Ecke Prenzlauer Allee,strassenbahn,1946,15,unkown
19464,"52.5219449,13.4143847",7,194635,73,Alexanderplatz,strassenbahn,1946,15,unkown
1946344,"52.51679321421663, 13.409330619020574",8,194635,73,Molkenmarkt,strassenbahn,1946,15,unkown
1946434,"52.51823377354708, 13.4098395840552",9,194635,73,Rathaus,strassenbahn,1946,15,unkown
1946322,"52.45002542534163, 13.315390504587368",0,194636,74,"Lichterfelde, HÃ¤ndelplatz",strassenbahn,1946,5,unkown
1946231,"52.44956203989038, 13.315244235516836",1,194636,74,Hindenburgdamm,strassenbahn,1946,5,unkown
1946528,"52.456923983453606, 13.320670797180279",2,194636,74,"Steglitz, Rathaus",strassenbahn,1946,5,unkown
1946165,"52.465007265543484, 13.32855730681896",3,194636,74,"Friedenau, Rheinstrasse",strassenbahn,1946,5,unkown
1946250,"52.47851767561872, 13.344017066649423",4,194636,74,Innsbrucker Platz,strassenbahn,1946,5,unkown
1946215,"52.48181232696976, 13.348271486759423",5,194636,74,Hauptstrasse Ecke MÃ¼hlenstrasse,strassenbahn,1946,5,unkown
1946410,"52.49042197420286, 13.360258660240738",6,194636,74,Postdamer Strasse Ecke Hauptstrasse,strassenbahn,1946,5,unkown
1946418,"52.49437098285493, 13.361060066548905",7,194636,74,Potsdamer Strasse Ecke Pallasstrasse,strassenbahn,1946,5,unkown
1946417,"52.4997538570783, 13.362818148290852",8,194636,74,Potsdamer Strasse Ecke KurfÃ¼rstenstrasse,strassenbahn,1946,5,unkown
1946414,"52.50948236131137, 13.375988156399634",9,194636,74,Potsdamer Platz,strassenbahn,1946,5,unkown
1946312,"52.51034466260824, 13.389872790958105",10,194636,74,Leipziger Strasse Ecke Friedrichstrasse,strassenbahn,1946,5,unkown
1946139,"52.509950568117645, 13.398144081918815",11,194636,74,DÃ¶nhoffplatz,strassenbahn,1946,5,unkown
1946521,"52.511243321361405, 13.40494539543245",12,194636,74,Spittelmarkt,strassenbahn,1946,5,unkown
1946209,"52.57886009874865, 13.210057800310379",0,194637,75,Hakenfelde,strassenbahn,1946,5,unkown
1946368,"52.565323131218655, 13.209268714576623",1,194637,75,Niederneuendorfer Allee,strassenbahn,1946,5,unkown
1946535,"52.55407261801787, 13.207796313816315",2,194637,75,Streitstrasse,strassenbahn,1946,5,unkown
1946364,"52.54666874846329, 13.209047169204815",3,194637,75,Neuendorfer Strasse,strassenbahn,1946,5,unkown
1946207,"52.542292547760184, 13.206201126048732",4,194637,75,Hafenplatz,strassenbahn,1946,5,unkown
1946381,"52.539688922405084, 13.205173102056984",5,194637,75,Oranienburger Tor,strassenbahn,1946,5,unkown
1946515,"52.53784349532438, 13.204135429364628",6,194637,75,"Spandau, Markt",strassenbahn,1946,5,unkown
1946114,"52.53759585854496, 13.203799788543511",7,194637,75,Carl-Schurz-Strasse,strassenbahn,1946,5,unkown
1946278,"52.52912529066992, 13.195598561644342",8,194637,75,Klosterstrasse Ecke Seeburgerstrasse,strassenbahn,1946,5,unkown
